Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,VCN*NORTHCAROLINADOT GARNER NC,0001,21-10-2025,20-10-2025,VCN*NORTHCAROLINADOT,43.27,Debit,9399,GARNER,USA,27529,NC,1.407
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,21-10-2025,19-10-2025,AB TRANSP 403-340-5075,932,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,21-10-2025,20-10-2025,TXDMV OS PERMIT TPE,693.44,Debit,9399,AUSTIN,USA,78731,TX,1.407004555
3001,PILOT 1140 RHOME TX,0001,21-10-2025,20-10-2025,PILOT 1140,28.07,Debit,5541,RHOME,USA,76078,TX,1.40533607
3001,SERVICE FEE FRANKLIN TN,0001,21-10-2025,20-10-2025,SERVICE FEE,7.9,Debit,9399,FRANKLIN,USA,37067,TN,1.406934307
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,21-10-2025,20-10-2025,TDOT OSOW PERMITS,336.38,Debit,9399,NASHVILLE,USA,37243,TN,1.40698821
3001,VA DMV HAULING PERMITS RICHMOND VA,0001,21-10-2025,20-10-2025,VA DMV HAULING PERMITS,92.49,Debit,9399,RICHMOND,USA,232202051,VA,1.40698581
3001,IN *CHESAPEAKE VEHICLE NEWARK NJ,0001,21-10-2025,20-10-2025,IN *CHESAPEAKE VEHICLE,172.7,Debit,4789,NEWARK,USA,071054101,NJ,1.407014614
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,21-10-2025,20-10-2025,TXDMV OS PERMIT TPE,531.24,Debit,9399,AUSTIN,USA,78731,TX,1.406993159
3001,LOVE'S #0772 INSIDE BATH NY,0001,21-10-2025,20-10-2025,LOVE'S #0772 INSIDE,609.9,Debit,5541,BATH,USA,14810,NY,1.405404129
3001,83 DINER YORK PA,0001,21-10-2025,19-10-2025,83 DINER,27.32,Debit,5812,YORK,USA,17406,PA,1.407074974
3001,INTUIT *QuickBooks TORONTO ON,0001,21-10-2025,20-10-2025,INTUIT *QuickBooks,141.75,Debit,5734,TORONTO,CAN,M5V 0S8,ON,0
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,21-10-2025,20-10-2025,KYTC MOTOR CARRIERS,36.25,Debit,9399,FRANKFORT,USA,40601,KY,1.406921241
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,21-10-2025,20-10-2025,DTOPS SINGLE CROSSING,19.37,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.405204461
3001,NF BRIDGE COMMISSION L NIAGARA ON TH ON,0001,21-10-2025,20-10-2025,NF BRIDGE COMMISSION L,48.5,Debit,4784,NIAGARA ON TH,CAN,L0S 1J0,ON,0
3001,CENEX-FUOC OF CARPIO CARPIO ND,0001,21-10-2025,19-10-2025,CENEX-FUOC OF CARPIO,744.43,Debit,5541,CARPIO,USA,58725,ND,1.407009183
3001,RUTTER'S #106 MILTON PA,0001,21-10-2025,19-10-2025,RUTTER'S #106,96.87,Debit,5541,MILTON,USA,17847,PA,1.407026947
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,21-10-2025,20-10-2025,DTOPS SINGLE CROSSING,19.37,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.405204461
3001,NF BRIDGE COMMISSION L NIAGARA ON TH ON,0001,21-10-2025,20-10-2025,NF BRIDGE COMMISSION L,70,Debit,4784,NIAGARA ON TH,CAN,L0S 1J0,ON,0
3001,SHELL FLYING J #80600 KAPUSKASING ON,0001,21-10-2025,20-10-2025,SHELL FLYING J #80600,200.13,Debit,5541,KAPUSKASING,CAN,P5N1A1,ON,0
3001,LOVE'S #0772 INSIDE BATH NY,0001,21-10-2025,20-10-2025,LOVE'S #0772 INSIDE,43.55,Debit,5541,BATH,USA,14810,NY,1.405557393
3001,IN *BRANDZ MARKETINGIN STONY PLAIN AB,0001,21-10-2025,20-10-2025,IN *BRANDZ MARKETINGIN,178.49,Debit,7311,STONY PLAIN,CAN,T7Z 1V6,AB,0
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,21-10-2025,20-10-2025,KYTC MOTOR CARRIERS,89.89,Debit,9399,FRANKFORT,USA,40601,KY,1.405448718
3001,83 PIZZA YORK PA,0001,21-10-2025,19-10-2025,83 PIZZA,69.37,Debit,5814,YORK,USA,17406,PA,1.407068607
3001,FLYING J 626 ST AUGUSTINE FL,0001,21-10-2025,20-10-2025,FLYING J 626,27.61,Debit,5541,ST AUGUSTINE,USA,32086,FL,1.405320814
3001,CAT SCALE COMPANY 5632846263 IA,0001,21-10-2025,20-10-2025,CAT SCALE COMPANY,21.25,Debit,5046,5632846263,USA,52773,IA,1.405423729
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,22-10-2025,21-10-2025,IA DOT MOTOR CARRIER S,52.58,Debit,9399,ANKENY,USA,50021,IA,1.405479452
3001,AMZN Mktp CA*NU5YO7S10 TORONTO ON,0001,22-10-2025,22-10-2025,AMZN Mktp CA*NU5YO7S10,115.62,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,IDOT ITAP OS OW SPRINGFILED IL,0001,22-10-2025,21-10-2025,IDOT ITAP OS OW,191.49,Debit,9399,SPRINGFILED,USA,62764,IL,1.405401339
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,22-10-2025,21-10-2025,SD DEPT OF TRANS OPS,123.35,Debit,9399,PIERRE,USA,57501,SD,1.405348593
3001,LOVE'S #0894 INSIDE ST. AUGUSTINE FL,0001,22-10-2025,21-10-2025,LOVE'S #0894 INSIDE,21.25,Debit,5541,ST. AUGUSTINE,USA,32086,FL,1.405423729
3001,FLYING J 493 ST.GEORGE SC,0001,22-10-2025,21-10-2025,FLYING J 493,376.51,Debit,5542,ST.GEORGE,USA,29477,SC,1.406801731
3001,COSTCO WHOLESALE W1112 EDMONTON AB,0001,22-10-2025,21-10-2025,COSTCO WHOLESALE W1112,39.98,Debit,5300,EDMONTON,CAN,T5T4K2,AB,0
3001,FLYING J 663 WADDY KY,0001,22-10-2025,21-10-2025,FLYING J 663,871.89,Debit,5541,WADDY,USA,40076,KY,1.405402726
3001,DOLLARAMA #1089 EDMONTON AB,0001,22-10-2025,21-10-2025,DOLLARAMA #1089,11.75,Debit,5310,EDMONTON,CAN,T5T7C5,AB,0
3001,PILOT 1140 RHOME TX,0001,22-10-2025,21-10-2025,PILOT 1140,991.84,Debit,5541,RHOME,USA,76078,TX,1.405405798
3001,ROAD RANGER #289 TEAGUE TX,0001,22-10-2025,21-10-2025,ROAD RANGER #289,590.8,Debit,5541,TEAGUE,USA,75860,TX,1.406790003
3001,83 DINER YORK PA,0001,22-10-2025,21-10-2025,83 DINER,22.15,Debit,5812,YORK,USA,17406,PA,1.406901042
3001,SHOPPERS DRUG MART #03 ST. ALBERT AB,0001,22-10-2025,20-10-2025,SHOPPERS DRUG MART #03,130.2,Debit,5912,ST. ALBERT,CAN,T8N 7C8,AB,0
3001,BB OF BAYTOWN #103 BAYTOWN TX,0001,22-10-2025,21-10-2025,BB OF BAYTOWN #103,117.69,Debit,7542,BAYTOWN,USA,775211332,TX,1.405385557
3001,FLYING J 693 PEMBROKE NY,0001,22-10-2025,21-10-2025,FLYING J 693,952.59,Debit,5541,PEMBROKE,USA,14036,NY,1.405395596
3001,COSTCO DELIVERY 656 EDMONTON AB,0001,22-10-2025,21-10-2025,COSTCO DELIVERY 656,268.76,Debit,5300,EDMONTON,CAN,T5S 0P3,AB,0
3001,LOVE'S #0632 INSIDE LIBERAL KS,0001,22-10-2025,21-10-2025,LOVE'S #0632 INSIDE,1031.44,Debit,5541,LIBERAL,USA,67901,KS,1.405399366
3001,BB OF FLORENCE # 51 FLORENCE SC,0001,22-10-2025,21-10-2025,BB OF FLORENCE # 51,156.03,Debit,7542,FLORENCE,USA,295010711,SC,1.406839187
3001,LOVE'S TIRE CARE #0906 BRUNSWICK GA,0001,22-10-2025,21-10-2025,LOVE'S TIRE CARE #0906,898.18,Debit,7538,BRUNSWICK,USA,31523,GA,1.405404972
3001,COSTCO DELIVERY 656 EDMONTON AB,0001,22-10-2025,21-10-2025,COSTCO DELIVERY 656,11.69,Debit,5300,EDMONTON,CAN,T5S 0P3,AB,0
3001,STARBUCKS 04519 ST. ALBERT AB,0001,22-10-2025,20-10-2025,STARBUCKS 04519,131.14,Debit,5814,ST. ALBERT,CAN,T8N 7C8,AB,0
3001,MI SUPERLOAD WINNIPEG MB,0001,22-10-2025,21-10-2025,MI SUPERLOAD,64.54,Debit,8220,WINNIPEG,CAN,R3H0C4,MB,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,22-10-2025,21-10-2025,DTOPS SINGLE CROSSING,29.99,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.406730769
3001,SVC FEE ODOT INTERNET SALEM OR,0001,22-10-2025,20-10-2025,SVC FEE ODOT INTERNET,14.57,Debit,9399,SALEM,USA,973021166,OR,1.406930693
3001,LOVE'S #0772 INSIDE BATH NY,0001,22-10-2025,21-10-2025,LOVE'S #0772 INSIDE,556.06,Debit,5541,BATH,USA,14810,NY,1.405404005
3001,BC PERMIT CENTRE VICTORIA BC,0001,22-10-2025,20-10-2025,BC PERMIT CENTRE,199,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,ODOT CCD SALEM OR,0001,22-10-2025,20-10-2025,ODOT CCD,606.81,Debit,9399,SALEM,USA,973015397,OR,1.407001616
3001,PETRO FLORENCE #393 FLORENCE SC,0001,22-10-2025,21-10-2025,PETRO FLORENCE #393,334.62,Debit,5541,FLORENCE,USA,29501,SC,1.406791347
3001,83 DINER YORK PA,0001,22-10-2025,21-10-2025,83 DINER,39.7,Debit,5812,YORK,USA,17406,PA,1.406828914
3001,MNA*MICHELIN CANADA LAVAL QC,0001,22-10-2025,21-10-2025,MNA*MICHELIN CANADA,55372.46,Debit,5532,LAVAL,CAN,H7T 2P6,QC,0
3001,LOVE'S #0772 INSIDE BATH NY,0001,22-10-2025,21-10-2025,LOVE'S #0772 INSIDE,47.43,Debit,5541,BATH,USA,14810,NY,1.405528554
3001,PMT*NM TAX & REVENUE D SANTA FE NM,0001,22-10-2025,20-10-2025,PMT*NM TAX & REVENUE D,208.18,Debit,9399,SANTA FE,USA,87505,NM,1.406996883
3001,SUPER DUPER BOOMTOWN SUMAS WA,0001,22-10-2025,20-10-2025,SUPER DUPER BOOMTOWN,14.4,Debit,5541,SUMAS,USA,98295,WA,1.405
3001,MCSD OSOW INDIANAPOLIS IN,0001,22-10-2025,21-10-2025,MCSD OSOW,198.21,Debit,9399,INDIANAPOLIS,USA,46241,IN,1.405377907
3001,IN *CHESAPEAKE VEHICLE NEWARK NJ,0001,23-10-2025,22-10-2025,IN *CHESAPEAKE VEHICLE,147.81,Debit,4789,NEWARK,USA,071054101,NJ,1.406829268
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,23-10-2025,22-10-2025,TDOT OSOW PERMITS,193.29,Debit,9399,NASHVILLE,USA,37243,TN,1.406788512
3001,SATURN SAFETY LTD. EDMONTON AB,0001,23-10-2025,22-10-2025,SATURN SAFETY LTD.,568.63,Debit,5046,EDMONTON,CAN,T5S1V4,AB,0
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,23-10-2025,22-10-2025,DEPT OF TRANS TRUCKPER,24.15,Debit,9399,LINCOLN,USA,685082532,NE,1.406567164
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,23-10-2025,22-10-2025,WSDOT COMMERCIAL VEHIC,62.39,Debit,9399,TUMWATER,USA,98504,WA,1.407073509
3001,BB OF BAYTOWN #103 BAYTOWN TX,0001,23-10-2025,22-10-2025,BB OF BAYTOWN #103,150.34,Debit,7542,BAYTOWN,USA,775211332,TX,1.40354067
3001,TRANSCANADA TRUCK STOP REDCLIFF AB,0001,23-10-2025,21-10-2025,TRANSCANADA TRUCK STOP,28.75,Debit,5541,REDCLIFF,CAN,T0J2P0,AB,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,23-10-2025,22-10-2025,DTOPS SINGLE CROSSING,19.39,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.40669145
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,23-10-2025,22-10-2025,DTOPS SINGLE CROSSING,19.39,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.40669145
3001,SHELL C81296 EDMONTON AB,0001,23-10-2025,21-10-2025,SHELL C81296,51.65,Debit,5542,EDMONTON,CAN,T6V0T1,AB,0
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,23-10-2025,22-10-2025,KYTC MOTOR CARRIERS,89.77,Debit,9399,FRANKFORT,USA,40601,KY,1.403525641
3001,JOPLIN PETRO STORE JOPLIN MO,0001,23-10-2025,22-10-2025,JOPLIN PETRO STORE,63.49,Debit,5541,JOPLIN,USA,64803,MO,1.403580331
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,0001,23-10-2025,21-10-2025,MCSD OSOW - CONV. FEE,6.65,Debit,9399,NASHVILLE,USA,37215,TN,1.404761905
3001,LOVE'S #0772 INSIDE BATH NY,0001,23-10-2025,22-10-2025,LOVE'S #0772 INSIDE,604.88,Debit,5541,BATH,USA,14810,NY,1.403500844
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,23-10-2025,22-10-2025,SD DEPT OF TRANS OPS,36.05,Debit,9399,PIERRE,USA,57501,SD,1.4068
3001,VCN*NORTHCAROLINADOT GARNER NC,0001,23-10-2025,22-10-2025,VCN*NORTHCAROLINADOT,43.26,Debit,9399,GARNER,USA,27529,NC,1.406666667
3001,SKIPTHEDISHES WINNIPEG (BRO MB,0001,23-10-2025,22-10-2025,SKIPTHEDISHES,293.79,Debit,5812,WINNIPEG (BRO,CAN,R3C 0T8,MB,0
3001,Adobe San Jose CA,0001,23-10-2025,22-10-2025,Adobe,27.29,Debit,4816,San Jose,USA,95110,CA,0
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,23-10-2025,22-10-2025,DEPT OF TRANS TRUCKPER,38.57,Debit,9399,LINCOLN,USA,685082532,NE,1.406728972
3001,NDHP-E PERMIT BISMARCK ND,0001,23-10-2025,23-10-2025,NDHP-E PERMIT,40.33,Debit,9399,BISMARCK,USA,58505,ND,1.405357143
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,23-10-2025,22-10-2025,DEPT OF TRANS TRUCKPER,38.57,Debit,9399,LINCOLN,USA,685082532,NE,1.406728972
3001,VCN*KANSASMVPERMIT TOPEKA KS,0001,23-10-2025,22-10-2025,VCN*KANSASMVPERMIT,63.45,Debit,9399,TOPEKA,USA,66611,KS,1.406818182
3001,ACHIEVE CENTRE WINNIPEG MB,0001,23-10-2025,22-10-2025,ACHIEVE CENTRE,376.95,Debit,8999,WINNIPEG,CAN,R3G 1E6,MB,0
3001,NF BRIDGE COMMISSION L NIAGARA ON TH ON,0001,23-10-2025,22-10-2025,NF BRIDGE COMMISSION L,48.5,Debit,4784,NIAGARA ON TH,CAN,L0S 1J0,ON,0
3001,IN *CHESAPEAKE VEHICLE NEWARK NJ,0001,23-10-2025,22-10-2025,IN *CHESAPEAKE VEHICLE,100.94,Debit,4789,NEWARK,USA,071054101,NJ,1.406857143
3001,NF BRIDGE COMMISSION L NIAGARA ON TH ON,0001,23-10-2025,22-10-2025,NF BRIDGE COMMISSION L,70,Debit,4784,NIAGARA ON TH,CAN,L0S 1J0,ON,0
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,23-10-2025,21-10-2025,AB TRANSP 403-340-5075,166,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,AMZN Mktp CA*NU8I11NB2 TORONTO ON,0001,23-10-2025,23-10-2025,AMZN Mktp CA*NU8I11NB2,28.53,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,PILOT 495 BROOKLYN IA,0001,23-10-2025,22-10-2025,PILOT 495,901.02,Debit,5541,BROOKLYN,USA,52211,IA,1.406801632
3001,FLYING J 693 PEMBROKE NY,0001,23-10-2025,22-10-2025,FLYING J 693,910.57,Debit,5541,PEMBROKE,USA,14036,NY,1.403501011
3001,LOVE'S #0341 INSIDE ROLLA MO,0001,23-10-2025,22-10-2025,LOVE'S #0341 INSIDE,1121.35,Debit,5541,ROLLA,USA,65401,MO,1.403499769
3001,LOVE'S #0883 INSIDE RURAL HALL NC,0001,23-10-2025,22-10-2025,LOVE'S #0883 INSIDE,21.27,Debit,5541,RURAL HALL,USA,27045,NC,1.406779661
3001,SERVICE FEE FRANKLIN TN,0001,23-10-2025,22-10-2025,SERVICE FEE,4.54,Debit,9399,FRANKLIN,USA,37067,TN,1.406349206
3001,VA DMV HAULING PERMITS RICHMOND VA,0001,23-10-2025,22-10-2025,VA DMV HAULING PERMITS,78.05,Debit,9399,RICHMOND,USA,232202051,VA,1.406798448
3001,MCSD OSOW INDIANAPOLIS IN,0001,24-10-2025,23-10-2025,MCSD OSOW,127.46,Debit,9399,INDIANAPOLIS,USA,46241,IN,1.403498871
3001,PRINCESS AUTO 05 EDMONTON AB,0001,24-10-2025,23-10-2025,PRINCESS AUTO 05,83.99,Debit,5085,EDMONTON,CAN,T5M 3R5,AB,0
3001,CENEX-FUOC OF CARPIO CARPIO ND,0001,24-10-2025,22-10-2025,CENEX-FUOC OF CARPIO,837.8,Debit,5541,CARPIO,USA,58725,ND,1.403499433
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,24-10-2025,23-10-2025,SD DEPT OF TRANS OPS,573.61,Debit,9399,PIERRE,USA,57501,SD,1.403506132
3001,TA # 65 SEYMOUR SEYMOUR IN,0001,24-10-2025,23-10-2025,TA # 65 SEYMOUR,34.28,Debit,5541,SEYMOUR,USA,47274,IN,1.400921659
3001,WESTERN DAKOTA ENERGY BISMARCK ND,0001,24-10-2025,23-10-2025,WESTERN DAKOTA ENERGY,38.63,Debit,4784,BISMARCK,USA,58504,ND,1.406868234
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,24-10-2025,23-10-2025,TXDMV OS PERMIT TPE,88.63,Debit,9399,AUSTIN,USA,78731,TX,1.403505924
3001,IDOT ITAP OS OW SPRINGFILED IL,0001,24-10-2025,23-10-2025,IDOT ITAP OS OW,37.4,Debit,9399,SPRINGFILED,USA,62764,IL,1.403461538
3001,4 STATE TRUCKS MANUAL JOPLIN MO,0001,24-10-2025,22-10-2025,4 STATE TRUCKS MANUAL,78.36,Debit,5533,JOPLIN,USA,64804,MO,1.403524876
3001,TELUS ONLINE PAYMENT P EDMONTON AB,0001,24-10-2025,23-10-2025,TELUS ONLINE PAYMENT P,84,Debit,4812,EDMONTON,CAN,T5J 0N5,AB,0
3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,0001,24-10-2025,23-10-2025,NIC*OVERSIZEWEIGHTPERM,29.45,Debit,9399,MADISON,USA,53703,WI,1.403517342
3001,LOVE'S TIRE CARE #0870 BATH NY,0001,24-10-2025,23-10-2025,LOVE'S TIRE CARE #0870,7.77,Debit,7538,BATH,USA,14810,NY,1.403703704
3001,MNDOT OSOW PERMITS SAINT PAUL MN,0001,24-10-2025,23-10-2025,MNDOT OSOW PERMITS,21.58,Debit,9399,SAINT PAUL,USA,551551800,MN,1.403333333
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,0001,24-10-2025,23-10-2025,MNDOT OSOW PERMITS FEE,0.46,Debit,9399,ATLANTA,USA,303285588,GA,1.40625
3001,372-PETRO GLADE SPRI GLADE SPRING VA,0001,24-10-2025,22-10-2025,372-PETRO GLADE SPRI,309.71,Debit,5541,GLADE SPRING,USA,24340,VA,1.403502253
3001,SIRIUSXM.CA/ACCT TORONTO ON,0001,24-10-2025,24-10-2025,SIRIUSXM.CA/ACCT,120.66,Debit,4899,TORONTO,CAN,M5A 0L6,ON,0
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,24-10-2025,23-10-2025,SD DEPT OF TRANS OPS,72.3,Debit,9399,PIERRE,USA,57501,SD,1.403501791
3001,ACHESON BUSINESS ASSOC ACHESON AB,0001,24-10-2025,23-10-2025,ACHESON BUSINESS ASSOC,21,Debit,8398,ACHESON,CAN,T7X 6A9,AB,0
3001,SP UNCLEWIENERS EDMONTON AB,0001,24-10-2025,23-10-2025,SP UNCLEWIENERS,1416.58,Debit,5199,EDMONTON,CAN,T5V 1R9,AB,0
3001,APPLE.COM/BILL TORONTO ON,0001,24-10-2025,23-10-2025,APPLE.COM/BILL,26.24,Debit,5818,TORONTO,CAN,M5J 0A8,ON,0
3001,NDHP-E PERMIT BISMARCK ND,0001,24-10-2025,24-10-2025,NDHP-E PERMIT,40.37,Debit,9399,BISMARCK,USA,58505,ND,1.406785714
3001,IDOT ITAP OS OW SPRINGFILED IL,0001,24-10-2025,23-10-2025,IDOT ITAP OS OW,80.9,Debit,9399,SPRINGFILED,USA,62764,IL,1.403449502
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,24-10-2025,23-10-2025,IA DOT MOTOR CARRIER S,52.51,Debit,9399,ANKENY,USA,50021,IA,1.403561644
3001,PRINCESS AUTO 05 EDMONTON AB,0001,24-10-2025,23-10-2025,PRINCESS AUTO 05,94.49,Debit,5085,EDMONTON,CAN,T5M 3R5,AB,0
3001,83 DINER YORK PA,0001,24-10-2025,23-10-2025,83 DINER,24.32,Debit,5812,YORK,USA,17406,PA,1.400826446
3001,MARATHON 272195 WATERTOWN SD,0001,24-10-2025,22-10-2025,MARATHON 272195,525.3,Debit,5541,WATERTOWN,USA,57201,SD,1.403505409
3001,83 DINER YORK PA,0001,24-10-2025,23-10-2025,83 DINER,32.68,Debit,5812,YORK,USA,17406,PA,1.400702988
3001,DEPT OF TRANS TRUCKPER LINCOLN NE,0001,24-10-2025,23-10-2025,DEPT OF TRANS TRUCKPER,16.9,Debit,9399,LINCOLN,USA,685082532,NE,1.403404255
3001,VCN*KANSASMVPERMIT TOPEKA KS,0001,24-10-2025,23-10-2025,VCN*KANSASMVPERMIT,585.82,Debit,9399,TOPEKA,USA,66611,KS,1.400808824
3001,LOVE'S #0842 INSIDE ROCKVILLE MN,0001,24-10-2025,24-10-2025,LOVE'S #0842 INSIDE,1155.29,Debit,5541,ROCKVILLE,USA,56301,MN,1.400797892
3001,SAVE ON FOODS #6608 SPRUCE GROVE AB,0001,24-10-2025,22-10-2025,SAVE ON FOODS #6608,112.19,Debit,5411,SPRUCE GROVE,CAN,T7X0C8,AB,0
3001,LOVE'S #0772 INSIDE BATH NY,0001,24-10-2025,23-10-2025,LOVE'S #0772 INSIDE,471.4,Debit,5541,BATH,USA,14810,NY,1.403503418
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,24-10-2025,23-10-2025,OKC SIZE & WEIGHTS PER,62.83,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.403388278
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,24-10-2025,23-10-2025,SD DEPT OF TRANS OPS,858.23,Debit,9399,PIERRE,USA,57501,SD,1.40349995
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,24-10-2025,23-10-2025,DTOPS SINGLE CROSSING,29.87,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.400961538
3001,PAYSIMPLY/ALBERTA INTE OTTAWA ON,0001,24-10-2025,23-10-2025,PAYSIMPLY/ALBERTA INTE,496.52,Debit,9311,OTTAWA,CAN,K2K3E7,ON,0
3001,DNHGODADDY *#30088824 VANCOUVER BC,0001,24-10-2025,23-10-2025,DNHGODADDY *#30088824,43.03,Debit,4816,VANCOUVER,CAN,V6C 0A3,BC,0
3001,ALLSUPS 2415 MERIDIAN TX,0001,27-10-2025,23-10-2025,ALLSUPS 2415,771.01,Debit,5541,MERIDIAN,USA,76665,TX,1.40079705
3001,FLYING J 725 BAYTOWN TX,0001,27-10-2025,23-10-2025,FLYING J 725,343.51,Debit,5541,BAYTOWN,USA,77521,TX,1.403509507
3001,PILOT 573 HEMPSTEAD TX,0001,27-10-2025,26-10-2025,PILOT 573,28.05,Debit,5541,HEMPSTEAD,USA,77445,TX,1.404309903
3001,COFFEE CUP #8 VIVIAN SD,0001,27-10-2025,26-10-2025,COFFEE CUP #8,597.54,Debit,5541,VIVIAN,USA,57576,SD,1.404104145
3001,LOVE'S #0849 INSIDE VALLEY CITY ND,0001,27-10-2025,24-10-2025,LOVE'S #0849 INSIDE,447.25,Debit,5541,VALLEY CITY,USA,58072,ND,1.404106063
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,27-10-2025,24-10-2025,AB TRANSP 403-340-5075,1063,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,MI SUPERLOAD WINNIPEG MB,0001,27-10-2025,24-10-2025,MI SUPERLOAD,108.19,Debit,8220,WINNIPEG,CAN,R3H0C4,MB,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,27-10-2025,24-10-2025,DTOPS SINGLE CROSSING,29.87,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.400961538
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,0001,27-10-2025,23-10-2025,MCSD OSOW - CONV. FEE,4.79,Debit,9399,NASHVILLE,USA,37215,TN,1.402402402
3001,NDHP-E PERMIT BISMARCK ND,0001,27-10-2025,25-10-2025,NDHP-E PERMIT,152.49,Debit,9399,BISMARCK,USA,58505,ND,1.403490566
3001,IOWA 80 TRUCKSTOP FU WALCOTT IA,0001,27-10-2025,24-10-2025,IOWA 80 TRUCKSTOP FU,695.95,Debit,5541,WALCOTT,USA,52773,IA,1.404098683
3001,BC PERMIT CENTRE VICTORIA BC,0001,27-10-2025,24-10-2025,BC PERMIT CENTRE,30,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,CHEVRON 0358937 SANTO TX,0001,27-10-2025,24-10-2025,CHEVRON 0358937,825.42,Debit,5541,SANTO,USA,76472,TX,1.400796688
3006,IOWA 80 TRUCKSTOP WALCOTT IA,0001,27-10-2025,25-10-2025,IOWA 80 TRUCKSTOP,374.98,Credit,5541,WALCOTT,USA,52773,IA,1.404110839
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,27-10-2025,25-10-2025,TOOT'N TOTUM #100 -,940.36,Debit,5541,PERRTYON,USA,79070,TX,1.404092502
3001,LOVE'S #0655 INSIDE SCOTT CITY KS,0001,27-10-2025,25-10-2025,LOVE'S #0655 INSIDE,1110.13,Debit,5541,SCOTT CITY,USA,67871,KS,1.404096714
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,27-10-2025,24-10-2025,OKC SIZE & WEIGHTS PER,2532.54,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.404101882
3001,IOWA 80 TRUCKSTOP WALCOTT IA,0001,27-10-2025,25-10-2025,IOWA 80 TRUCKSTOP,43.9,Debit,5541,WALCOTT,USA,52773,IA,1.404262295
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,27-10-2025,25-10-2025,TOOT'N TOTUM #100 -,814.45,Debit,5541,PERRTYON,USA,79070,TX,1.404092524
3001,FLYING J 656 WHITELAND IN,0001,27-10-2025,24-10-2025,FLYING J 656,624.05,Debit,5542,WHITELAND,USA,46184,IN,1.400800681
3001,LINDE CANADA MISSISSAUGA ON,0001,27-10-2025,24-10-2025,LINDE CANADA,520.8,Debit,5047,MISSISSAUGA,CAN,L4W 0E4,ON,0
3001,NDHP-E PERMIT BISMARCK ND,0001,27-10-2025,25-10-2025,NDHP-E PERMIT,862.93,Debit,9399,BISMARCK,USA,58505,ND,1.400798669
